order_id,order_date,category,product_price,quantity,discount_pct,revenue,region,payment_method,customer_age,is_returned,rating,month,month_name,day_of_week,quarter
ORD100217,2023-02-08 04:48:00,Home & Kitchen,1314.14,1,5,1248.44,South,Net Banking,20,0,4,2,Feb,Wednesday,1
ORD100218,2023-12-12 12:54:00,Beauty,1342.76,1,15,1141.34,Central,UPI,25,0,5,12,Dec,Tuesday,4
ORD100219,2023-01-08 08:34:00,Home & Kitchen,3418.95,1,10,3077.05,North,Credit Card,24,0,4,1,Jan,Sunday,1
ORD100220,2023-12-11 08:37:00,Beauty,1305.44,1,0,1305.44,West,Net Banking,59,0,5,12,Dec,Monday,4
ORD100221,2023-02-25 21:14:00,Books,469.62,2,10,845.32,West,UPI,42,0,3,2,Feb,Saturday,1
ORD100222,2023-06-17 19:14:00,Sports,2165.98,2,5,4115.37,North,Debit Card,35,0,4,6,Jun,Saturday,2
ORD100223,2023-12-25 09:41:00,Home & Kitchen,1741.04,1,5,1653.99,West,UPI,20,0,4,12,Dec,Monday,4
ORD100224,2023-01-20 09:31:00,Electronics,7263.06,1,10,6536.75,North,UPI,47,1,4,1,Jan,Friday,1
ORD100225,2023-03-11 12:29:00,Sports,811.63,3,5,2313.14,East,Debit Card,45,0,5,3,Mar,Saturday,1
ORD100226,2023-12-23 17:26:00,Beauty,431.46,2,5,819.77,Central,Debit Card,19,0,5,12,Dec,Saturday,4
ORD100227,2023-08-01 20:06:00,Clothing,2200.87,2,20,3521.39,West,Credit Card,29,0,4,8,Aug,Tuesday,3
ORD100228,2023-01-17 22:23:00,Books,326.57,2,5,620.48,South,Credit Card,47,0,3,1,Jan,Tuesday,1
ORD100229,2023-07-05 03:43:00,Clothing,1511.28,5,0,7556.39,East,Credit Card,22,0,4,7,Jul,Wednesday,3
ORD100230,2023-07-03 01:25:00,Beauty,840.02,2,5,1596.03,East,UPI,37,0,3,7,Jul,Monday,3
ORD100231,2023-08-21 02:42:00,Electronics,5957.43,1,20,4765.94,South,Debit Card,19,0,1,8,Aug,Monday,3
ORD100232,2023-01-11 01:50:00,Sports,3001.74,1,0,3001.74,East,UPI,48,0,2,1,Jan,Wednesday,1
ORD100233,2023-10-17 06:04:00,Clothing,1968.81,1,5,1870.37,Central,UPI,27,0,3,10,Oct,Tuesday,4
ORD100234,2023-04-30 10:49:00,Clothing,2294.88,4,0,9179.5,South,Debit Card,37,0,4,4,Apr,Sunday,2
ORD100235,2023-01-02 08:54:00,Sports,918.06,1,5,872.15,South,COD,61,0,5,1,Jan,Monday,1
ORD100236,2023-05-09 05:07:00,Sports,2908.8,1,20,2327.04,North,UPI,26,0,5,5,May,Tuesday,2
ORD100237,2023-05-02 18:20:00,Books,746.17,1,0,746.17,North,UPI,23,0,2,5,May,Tuesday,2
ORD100238,2023-03-06 23:26:00,Electronics,9072.81,2,0,18145.63,Central,UPI,41,0,1,3,Mar,Monday,1
ORD100239,2023-09-01 14:49:00,Electronics,5816.31,1,20,4653.05,East,Credit Card,56,0,4,9,Sep,Friday,3
ORD100240,2023-08-20 16:14:00,Electronics,14765.12,1,0,14765.12,Central,UPI,62,0,5,8,Aug,Sunday,3
ORD100241,2023-09-24 09:29:00,Beauty,858.12,2,0,1716.25,North,UPI,38,0,4,9,Sep,Sunday,3
ORD100242,2023-07-25 13:43:00,Home & Kitchen,3058.47,1,10,2752.62,North,Credit Card,43,0,1,7,Jul,Tuesday,3
ORD100243,2023-02-07 02:20:00,Home & Kitchen,2068.83,1,10,1861.95,Central,UPI,64,0,1,2,Feb,Tuesday,1
ORD100244,2023-05-21 19:40:00,Clothing,1298.78,2,0,2597.57,Central,Credit Card,33,0,4,5,May,Sunday,2
ORD100245,2023-07-15 19:33:00,Books,467.38,2,0,934.77,East,Credit Card,19,1,1,7,Jul,Saturday,3
ORD100246,2023-08-09 03:50:00,Sports,1755.1,3,10,4738.78,North,Net Banking,30,0,2,8,Aug,Wednesday,3
ORD100247,2023-10-10 23:55:00,Beauty,998.63,2,10,1797.53,South,Credit Card,21,0,5,10,Oct,Tuesday,4
ORD100248,2023-07-31 10:52:00,Clothing,1560.73,1,10,1404.66,West,UPI,41,0,4,7,Jul,Monday,3
ORD100249,2023-02-18 10:27:00,Beauty,1090.62,1,5,1036.09,East,Debit Card,24,0,4,2,Feb,Saturday,1
ORD100250,2023-03-20 21:59:00,Books,731.83,1,5,695.24,West,UPI,55,0,4,3,Mar,Monday,1
ORD100251,2023-02-17 13:06:00,Electronics,11835.96,2,5,22488.33,East,Net Banking,63,0,4,2,Feb,Friday,1
ORD100252,2023-01-31 18:35:00,Sports,658.53,1,0,658.53,Central,UPI,40,0,5,1,Jan,Tuesday,1
ORD100253,2023-07-30 11:55:00,Electronics,9012.91,4,0,36051.65,West,Net Banking,40,0,5,7,Jul,Sunday,3
ORD100254,2023-01-27 09:38:00,Beauty,543.99,1,5,516.79,East,UPI,36,0,4,1,Jan,Friday,1
ORD100255,2023-09-17 06:09:00,Sports,2871.51,1,0,2871.51,West,UPI,44,1,4,9,Sep,Sunday,3
ORD100256,2023-06-29 17:23:00,Electronics,6013.22,2,0,12026.43,North,Debit Card,30,0,2,6,Jun,Thursday,2
ORD100257,2023-04-26 13:54:00,Sports,1914.43,1,10,1722.99,Central,COD,27,0,3,4,Apr,Wednesday,2
ORD100258,2023-11-11 21:41:00,Sports,2464.26,1,15,2094.62,Central,UPI,37,0,5,11,Nov,Saturday,4
ORD100259,2023-12-22 08:01:00,Beauty,701.37,2,0,1402.73,South,UPI,59,0,1,12,Dec,Friday,4
ORD100260,2023-06-23 11:00:00,Books,437.12,2,10,786.82,South,Net Banking,32,0,4,6,Jun,Friday,2
ORD100261,2023-12-03 12:04:00,Sports,3375.32,3,15,8607.06,South,Debit Card,33,0,3,12,Dec,Sunday,4
ORD100262,2023-02-16 23:33:00,Electronics,11709.55,3,10,31615.79,South,UPI,42,0,4,2,Feb,Thursday,1
ORD100263,2023-06-24 05:23:00,Home & Kitchen,1469.64,1,5,1396.16,East,Debit Card,64,0,5,6,Jun,Saturday,2
ORD100264,2023-11-02 02:56:00,Sports,3527.64,1,0,3527.64,North,UPI,52,0,4,11,Nov,Thursday,4
ORD100265,2023-01-26 21:05:00,Sports,475.47,1,0,475.47,East,Credit Card,42,1,3,1,Jan,Thursday,1
ORD100266,2023-09-06 19:28:00,Home & Kitchen,1557.06,1,10,1401.35,West,UPI,28,1,2,9,Sep,Wednesday,3
ORD100267,2023-02-28 11:27:00,Sports,2947.38,1,10,2652.64,North,UPI,59,0,5,2,Feb,Tuesday,1
ORD100268,2023-10-31 15:33:00,Beauty,1142.86,2,5,2171.44,East,UPI,50,0,4,10,Oct,Tuesday,4
ORD100269,2023-11-03 01:00:00,Home & Kitchen,1152.02,1,5,1094.42,South,UPI,19,0,2,11,Nov,Friday,4
ORD100270,2023-03-12 08:18:00,Clothing,527.32,2,10,949.17,East,UPI,61,0,4,3,Mar,Sunday,1
ORD100271,2023-08-09 05:08:00,Home & Kitchen,2859.21,2,20,4574.74,West,Credit Card,19,0,5,8,Aug,Wednesday,3
ORD100272,2023-09-14 17:53:00,Clothing,224.44,2,0,448.88,East,UPI,22,0,4,9,Sep,Thursday,3
ORD100273,2023-01-22 13:01:00,Beauty,711.32,1,5,675.76,West,COD,47,0,5,1,Jan,Sunday,1
ORD100274,2023-10-22 13:36:00,Books,597.1,2,15,1015.07,West,Debit Card,62,0,5,10,Oct,Sunday,4
ORD100275,2023-05-29 03:25:00,Home & Kitchen,1228.37,1,10,1105.53,North,COD,61,0,4,5,May,Monday,2
ORD100276,2023-11-13 14:53:00,Clothing,1081.71,2,15,1838.91,East,UPI,33,0,3,11,Nov,Monday,4
ORD100277,2023-05-05 13:37:00,Electronics,7310.82,1,0,7310.82,West,Credit Card,40,0,4,5,May,Friday,2
ORD100278,2023-06-08 23:21:00,Home & Kitchen,731.04,1,5,694.48,South,UPI,21,0,3,6,Jun,Thursday,2
ORD100279,2023-02-09 16:40:00,Clothing,1454.0,2,5,2762.59,North,Credit Card,54,0,4,2,Feb,Thursday,1
ORD100280,2023-06-28 11:46:00,Clothing,1643.22,2,10,2957.8,South,UPI,59,0,5,6,Jun,Wednesday,2
ORD100281,2023-05-12 06:11:00,Clothing,100.0,2,0,200.0,Central,UPI,26,0,1,5,May,Friday,2
ORD100282,2023-02-08 05:49:00,Beauty,769.77,4,5,2925.11,West,Credit Card,27,0,3,2,Feb,Wednesday,1
ORD100283,2023-10-24 14:43:00,Sports,1419.35,3,15,3619.35,Central,Debit Card,31,0,5,10,Oct,Tuesday,4
ORD100284,2023-06-15 20:20:00,Sports,1438.62,4,10,5179.03,South,Credit Card,30,0,2,6,Jun,Thursday,2
ORD100285,2023-08-15 20:19:00,Home & Kitchen,2945.42,1,0,2945.42,East,Credit Card,21,0,5,8,Aug,Tuesday,3
ORD100286,2023-09-17 02:19:00,Books,436.28,4,15,1483.35,West,Credit Card,46,0,4,9,Sep,Sunday,3
ORD100287,2023-07-08 09:04:00,Electronics,5591.43,1,5,5311.86,North,Credit Card,40,0,2,7,Jul,Saturday,3
ORD100288,2023-07-16 14:37:00,Sports,1650.59,1,20,1320.47,Central,COD,48,0,5,7,Jul,Sunday,3
ORD100289,2023-01-22 14:58:00,Beauty,1347.22,1,0,1347.22,Central,Debit Card,26,0,3,1,Jan,Sunday,1
ORD100290,2023-11-06 15:32:00,Books,482.28,2,5,916.33,South,COD,57,0,4,11,Nov,Monday,4
ORD100291,2023-02-22 10:45:00,Home & Kitchen,1462.05,1,5,1388.95,North,Credit Card,55,0,3,2,Feb,Wednesday,1
ORD100292,2023-01-21 07:45:00,Clothing,1135.75,1,0,1135.75,West,COD,45,0,3,1,Jan,Saturday,1
ORD100293,2023-09-25 19:10:00,Sports,2492.56,1,20,1994.05,East,UPI,19,0,4,9,Sep,Monday,3
ORD100294,2023-07-18 13:49:00,Books,458.04,2,0,916.09,East,Debit Card,22,0,1,7,Jul,Tuesday,3
ORD100295,2023-11-20 20:21:00,Electronics,12602.97,1,20,10082.38,North,UPI,35,0,1,11,Nov,Monday,4
ORD100296,2023-12-14 12:18:00,Sports,828.44,2,5,1574.03,East,Debit Card,43,0,5,12,Dec,Thursday,4
ORD100297,2023-11-05 04:21:00,Beauty,671.33,1,10,604.19,North,Credit Card,52,0,4,11,Nov,Sunday,4
ORD100298,2023-06-29 09:41:00,Clothing,1935.59,3,20,4645.4,West,UPI,34,0,5,6,Jun,Thursday,2
ORD100299,2023-02-13 09:35:00,Beauty,837.2,3,0,2511.61,West,Debit Card,50,0,1,2,Feb,Monday,1
ORD100300,2023-03-07 21:44:00,Books,386.75,2,10,696.15,Central,UPI,39,0,4,3,Mar,Tuesday,1
ORD100301,2023-08-05 16:23:00,Beauty,1176.4,1,5,1117.58,North,UPI,36,0,5,8,Aug,Saturday,3
ORD100302,2023-04-20 10:49:00,Clothing,897.83,1,10,808.05,West,UPI,18,0,2,4,Apr,Thursday,2
ORD100303,2023-03-21 02:18:00,Clothing,1162.09,1,20,929.67,North,Credit Card,38,0,4,3,Mar,Tuesday,1
ORD100304,2023-09-27 01:42:00,Sports,1046.34,1,10,941.7,East,Net Banking,25,0,1,9,Sep,Wednesday,3
ORD100305,2023-03-09 19:24:00,Sports,554.96,1,20,443.97,South,UPI,48,0,3,3,Mar,Thursday,1
ORD100306,2023-11-16 05:46:00,Beauty,836.6,4,5,3179.08,West,UPI,27,0,3,11,Nov,Thursday,4
ORD100307,2023-12-13 23:15:00,Books,382.39,5,5,1816.35,West,Credit Card,49,0,5,12,Dec,Wednesday,4
ORD100308,2023-08-18 07:34:00,Beauty,643.88,1,15,547.3,South,UPI,26,0,4,8,Aug,Friday,3
ORD100309,2023-04-10 11:43:00,Home & Kitchen,2487.37,1,5,2363.0,Central,COD,39,0,5,4,Apr,Monday,2
ORD100310,2023-05-25 12:32:00,Home & Kitchen,2163.3,1,20,1730.64,Central,Credit Card,49,0,5,5,May,Thursday,2
ORD100311,2023-04-13 19:08:00,Clothing,2221.49,1,5,2110.42,East,UPI,38,0,4,4,Apr,Thursday,2
ORD100312,2023-07-10 17:59:00,Home & Kitchen,2592.78,2,10,4667.0,North,Debit Card,28,0,5,7,Jul,Monday,3
ORD100313,2023-03-05 09:05:00,Sports,2314.41,1,5,2198.69,South,UPI,30,0,3,3,Mar,Sunday,1
ORD100314,2023-03-17 13:05:00,Sports,2368.88,1,5,2250.44,South,Net Banking,41,0,4,3,Mar,Friday,1
ORD100315,2023-01-14 13:03:00,Books,486.69,2,10,876.04,West,Credit Card,20,0,4,1,Jan,Saturday,1
ORD100316,2023-07-17 02:23:00,Clothing,1576.67,2,10,2838.01,South,UPI,64,0,4,7,Jul,Monday,3
ORD100317,2023-11-29 10:50:00,Electronics,9643.48,3,10,26037.38,South,UPI,20,1,2,11,Nov,Wednesday,4
ORD100318,2023-08-30 22:53:00,Books,593.2,1,5,563.54,South,Debit Card,63,0,3,8,Aug,Wednesday,3
ORD100319,2023-08-18 19:00:00,Home & Kitchen,1861.75,1,10,1675.58,North,UPI,53,0,5,8,Aug,Friday,3
ORD100320,2023-03-18 17:46:00,Clothing,475.07,1,0,475.07,Central,Credit Card,36,1,4,3,Mar,Saturday,1
ORD100321,2023-05-28 07:19:00,Electronics,5181.08,1,10,4662.97,North,UPI,41,0,3,5,May,Sunday,2
ORD100322,2023-11-24 19:29:00,Home & Kitchen,1884.81,1,5,1790.57,North,UPI,24,0,4,11,Nov,Friday,4
ORD100323,2023-11-02 17:01:00,Home & Kitchen,1870.54,1,5,1777.01,Central,Credit Card,21,0,4,11,Nov,Thursday,4
ORD100324,2023-03-15 09:27:00,Beauty,1381.84,1,0,1381.84,North,Credit Card,63,0,4,3,Mar,Wednesday,1
ORD100325,2023-10-20 13:11:00,Clothing,1981.23,2,20,3169.97,North,Credit Card,48,0,4,10,Oct,Friday,4
ORD100326,2023-02-04 16:34:00,Books,264.32,2,0,528.65,Central,Debit Card,45,0,5,2,Feb,Saturday,1
ORD100327,2023-10-11 00:24:00,Sports,1587.83,4,5,6033.77,West,UPI,34,0,4,10,Oct,Wednesday,4
ORD100328,2023-07-11 08:47:00,Home & Kitchen,2636.1,5,10,11862.44,North,UPI,56,0,4,7,Jul,Tuesday,3
ORD100329,2023-06-26 07:46:00,Electronics,5669.75,1,0,5669.75,North,Debit Card,20,0,1,6,Jun,Monday,2
ORD100330,2023-06-20 04:02:00,Beauty,741.67,1,0,741.67,East,Credit Card,36,0,4,6,Jun,Tuesday,2
ORD100331,2023-03-31 21:29:00,Beauty,1131.43,3,10,3054.87,West,Debit Card,54,0,4,3,Mar,Friday,1
ORD100332,2023-02-02 22:49:00,Clothing,1278.19,2,0,2556.38,West,UPI,56,0,4,2,Feb,Thursday,1
ORD100333,2023-01-23 06:56:00,Clothing,1365.99,2,10,2458.77,North,UPI,63,0,3,1,Jan,Monday,1
ORD100334,2023-09-21 12:52:00,Books,514.91,4,0,2059.65,Central,Credit Card,61,0,1,9,Sep,Thursday,3
ORD100335,2023-11-28 06:18:00,Electronics,12180.8,1,0,12180.8,East,Net Banking,31,0,3,11,Nov,Tuesday,4
ORD100336,2023-12-02 10:17:00,Electronics,7588.51,2,0,15177.01,North,Debit Card,62,0,1,12,Dec,Saturday,4
ORD100337,2023-07-24 23:28:00,Home & Kitchen,3454.48,2,5,6563.52,West,UPI,38,0,4,7,Jul,Monday,3
ORD100338,2023-09-12 22:31:00,Clothing,1568.42,1,10,1411.58,East,COD,37,0,5,9,Sep,Tuesday,3
ORD100339,2023-05-17 02:46:00,Sports,1603.07,1,10,1442.76,West,UPI,31,0,5,5,May,Wednesday,2
ORD100340,2023-04-03 17:18:00,Sports,2355.99,1,5,2238.19,East,UPI,36,0,5,4,Apr,Monday,2
ORD100341,2023-12-05 09:19:00,Books,211.86,5,0,1059.28,West,Credit Card,50,0,3,12,Dec,Tuesday,4
ORD100342,2023-03-27 22:28:00,Home & Kitchen,2706.37,2,5,5142.1,East,Credit Card,51,0,4,3,Mar,Monday,1
ORD100343,2023-06-30 19:27:00,Beauty,765.13,2,5,1453.74,East,Debit Card,51,0,4,6,Jun,Friday,2
ORD100344,2023-02-08 21:40:00,Electronics,4700.98,4,10,16923.52,West,UPI,19,0,5,2,Feb,Wednesday,1
ORD100345,2023-12-14 05:01:00,Beauty,882.6,1,10,794.34,South,Net Banking,29,0,4,12,Dec,Thursday,4
ORD100346,2023-08-13 01:08:00,Beauty,845.13,1,10,760.62,North,UPI,49,0,3,8,Aug,Sunday,3
ORD100347,2023-07-07 11:24:00,Beauty,1312.46,1,10,1181.22,Central,UPI,39,0,2,7,Jul,Friday,3
ORD100348,2023-12-14 14:23:00,Clothing,712.98,1,15,606.03,East,Credit Card,57,1,5,12,Dec,Thursday,4
ORD100349,2023-10-21 04:33:00,Electronics,9878.49,1,0,9878.49,East,UPI,20,0,4,10,Oct,Saturday,4
ORD100350,2023-05-23 07:07:00,Beauty,607.97,2,10,1094.34,North,Debit Card,60,0,5,5,May,Tuesday,2
ORD100351,2023-09-23 12:58:00,Home & Kitchen,2195.68,1,5,2085.9,Central,UPI,41,0,5,9,Sep,Saturday,3
ORD100352,2023-12-27 14:13:00,Books,258.49,2,0,516.99,Central,UPI,63,0,3,12,Dec,Wednesday,4
ORD100353,2023-04-13 03:08:00,Home & Kitchen,1300.88,2,10,2341.58,North,Credit Card,24,0,4,4,Apr,Thursday,2
ORD100354,2023-08-16 02:51:00,Beauty,1663.1,1,0,1663.1,East,Debit Card,49,0,3,8,Aug,Wednesday,3
ORD100355,2023-02-03 17:34:00,Beauty,954.84,1,5,907.1,East,Net Banking,36,0,5,2,Feb,Friday,1
ORD100356,2023-12-31 22:59:00,Clothing,1460.65,1,20,1168.52,South,Debit Card,38,0,4,12,Dec,Sunday,4
ORD100357,2023-04-25 03:12:00,Sports,1804.07,5,20,7216.27,South,UPI,44,0,2,4,Apr,Tuesday,2
ORD100358,2023-01-14 11:35:00,Home & Kitchen,1780.8,5,0,8904.01,Central,UPI,26,0,4,1,Jan,Saturday,1
ORD100359,2023-03-08 19:56:00,Sports,919.95,2,0,1839.9,North,UPI,28,0,4,3,Mar,Wednesday,1
ORD100360,2023-09-03 16:26:00,Home & Kitchen,1312.28,3,15,3346.32,West,Net Banking,47,0,5,9,Sep,Sunday,3
ORD100361,2023-03-06 10:41:00,Electronics,5980.52,3,0,17941.57,North,Credit Card,38,0,5,3,Mar,Monday,1
ORD100362,2023-09-22 11:08:00,Beauty,664.79,2,5,1263.1,Central,Debit Card,39,0,5,9,Sep,Friday,3
ORD100363,2023-03-08 13:32:00,Clothing,1504.32,3,0,4512.96,North,Net Banking,50,0,4,3,Mar,Wednesday,1
ORD100364,2023-03-20 09:10:00,Sports,2636.27,1,0,2636.27,South,UPI,26,0,5,3,Mar,Monday,1
ORD100365,2023-04-26 11:33:00,Beauty,563.59,1,0,563.59,East,Net Banking,20,0,4,4,Apr,Wednesday,2
ORD100366,2023-04-11 20:35:00,Books,249.95,1,0,249.95,East,UPI,63,0,5,4,Apr,Tuesday,2
ORD100367,2023-11-11 17:05:00,Books,298.34,1,10,268.5,Central,Debit Card,30,0,4,11,Nov,Saturday,4
ORD100368,2023-10-25 04:10:00,Sports,1534.47,1,0,1534.47,Central,Debit Card,25,0,4,10,Oct,Wednesday,4
ORD100369,2023-06-22 18:02:00,Sports,1002.93,3,5,2858.36,North,UPI,42,0,1,6,Jun,Thursday,2
ORD100370,2023-10-23 08:41:00,Beauty,1062.26,3,20,2549.43,South,Debit Card,31,0,4,10,Oct,Monday,4
ORD100371,2023-11-13 20:01:00,Home & Kitchen,2907.8,3,0,8723.4,West,Net Banking,64,0,3,11,Nov,Monday,4
ORD100372,2023-05-29 20:19:00,Sports,609.86,3,0,1829.57,West,UPI,58,0,5,5,May,Monday,2
ORD100373,2023-07-27 09:29:00,Beauty,1058.49,1,15,899.72,North,Debit Card,25,0,4,7,Jul,Thursday,3
ORD100374,2023-08-14 13:30:00,Clothing,1479.58,3,0,4438.74,West,UPI,29,0,5,8,Aug,Monday,3
ORD100375,2023-03-15 10:55:00,Sports,3377.02,3,5,9624.51,East,Debit Card,22,0,3,3,Mar,Wednesday,1
ORD100376,2023-07-24 04:48:00,Books,658.28,1,0,658.28,East,Credit Card,52,0,5,7,Jul,Monday,3
ORD100377,2023-06-13 07:29:00,Electronics,8247.22,2,5,15669.72,North,UPI,64,0,5,6,Jun,Tuesday,2
ORD100378,2023-03-14 03:03:00,Clothing,639.79,1,0,639.79,East,COD,39,0,4,3,Mar,Tuesday,1
ORD100379,2023-08-03 07:55:00,Sports,1723.04,2,10,3101.48,South,Net Banking,21,0,3,8,Aug,Thursday,3
ORD100380,2023-06-10 06:48:00,Sports,2309.12,5,0,11545.62,South,Credit Card,41,0,5,6,Jun,Saturday,2
ORD100381,2023-08-28 15:56:00,Sports,1328.05,1,5,1261.64,East,Credit Card,23,0,1,8,Aug,Monday,3
ORD100382,2023-07-21 16:29:00,Electronics,8818.54,4,0,35274.15,South,UPI,59,1,4,7,Jul,Friday,3
ORD100383,2023-01-25 01:18:00,Books,329.57,1,0,329.57,West,Credit Card,52,0,4,1,Jan,Wednesday,1
ORD100384,2023-12-11 15:18:00,Beauty,1188.8,3,0,3566.4,Central,UPI,25,0,2,12,Dec,Monday,4
ORD100385,2023-08-09 04:56:00,Electronics,15591.15,1,10,14032.04,East,Debit Card,59,0,5,8,Aug,Wednesday,3
ORD100386,2023-07-07 01:25:00,Home & Kitchen,1576.68,2,0,3153.36,North,Credit Card,56,0,1,7,Jul,Friday,3
ORD100387,2023-07-05 17:18:00,Clothing,1102.83,2,0,2205.67,North,UPI,28,0,3,7,Jul,Wednesday,3
ORD100388,2023-10-09 08:52:00,Home & Kitchen,1097.84,1,15,933.16,Central,Debit Card,62,0,4,10,Oct,Monday,4
ORD100389,2023-03-07 03:25:00,Electronics,2926.02,3,20,7022.46,East,Debit Card,22,0,4,3,Mar,Tuesday,1
ORD100390,2023-10-13 11:48:00,Books,421.73,2,0,843.46,South,UPI,47,0,4,10,Oct,Friday,4
ORD100391,2023-07-25 16:02:00,Sports,1369.66,1,5,1301.18,North,UPI,57,0,2,7,Jul,Tuesday,3
ORD100392,2023-06-20 15:33:00,Beauty,832.54,4,10,2997.16,West,UPI,58,0,5,6,Jun,Tuesday,2
ORD100393,2023-03-13 10:59:00,Sports,1345.0,2,5,2555.5,Central,UPI,26,0,5,3,Mar,Monday,1
ORD100394,2023-11-12 23:53:00,Home & Kitchen,1710.05,4,0,6840.2,East,Credit Card,33,1,5,11,Nov,Sunday,4
ORD100395,2023-09-18 17:31:00,Sports,2053.05,2,5,3900.8,Central,UPI,60,0,4,9,Sep,Monday,3
ORD100396,2023-07-08 10:43:00,Electronics,2621.83,2,10,4719.29,North,COD,45,0,5,7,Jul,Saturday,3
ORD100397,2023-06-07 23:55:00,Sports,2312.85,1,0,2312.85,North,Credit Card,26,0,5,6,Jun,Wednesday,2
ORD100398,2023-12-02 18:36:00,Books,608.87,3,15,1552.62,South,Debit Card,32,0,2,12,Dec,Saturday,4
ORD100399,2023-09-03 05:33:00,Sports,1624.97,3,0,4874.9,Central,Debit Card,53,0,4,9,Sep,Sunday,3
ORD100400,2023-03-17 21:15:00,Home & Kitchen,1186.48,2,0,2372.97,North,Credit Card,18,0,3,3,Mar,Friday,1
ORD100401,2023-02-26 06:01:00,Beauty,913.28,1,5,867.61,West,UPI,45,0,4,2,Feb,Sunday,1
ORD100402,2023-07-31 22:13:00,Clothing,1418.21,1,10,1276.39,West,Credit Card,25,0,3,7,Jul,Monday,3
ORD100403,2023-08-30 23:46:00,Sports,2728.44,5,5,12960.09,North,Debit Card,21,0,5,8,Aug,Wednesday,3
ORD100404,2023-04-17 17:20:00,Sports,1019.68,1,0,1019.68,West,Credit Card,60,0,3,4,Apr,Monday,2
ORD100405,2023-03-30 14:58:00,Books,414.65,1,10,373.19,Central,UPI,32,0,3,3,Mar,Thursday,1
ORD100406,2023-12-13 23:43:00,Books,337.94,1,5,321.05,East,Credit Card,23,0,5,12,Dec,Wednesday,4
ORD100407,2023-05-07 08:35:00,Clothing,1735.45,5,0,8677.24,East,UPI,64,0,1,5,May,Sunday,2
ORD100408,2023-05-28 22:13:00,Books,397.25,1,0,397.25,West,UPI,40,0,4,5,May,Sunday,2
ORD100409,2023-10-14 23:17:00,Books,459.59,1,0,459.59,East,UPI,38,0,3,10,Oct,Saturday,4
ORD100410,2023-10-06 12:57:00,Beauty,918.33,1,5,872.42,West,Net Banking,41,1,3,10,Oct,Friday,4
ORD100411,2023-05-29 01:18:00,Clothing,1446.98,3,0,4340.93,North,UPI,34,0,4,5,May,Monday,2
ORD100412,2023-12-02 08:47:00,Home & Kitchen,3052.28,1,10,2747.05,West,UPI,25,0,4,12,Dec,Saturday,4
ORD100413,2023-05-19 17:44:00,Sports,1355.96,1,0,1355.96,East,UPI,44,0,5,5,May,Friday,2
ORD100414,2023-10-28 07:15:00,Sports,2560.05,1,10,2304.05,North,Debit Card,45,0,4,10,Oct,Saturday,4
ORD100415,2023-04-26 20:14:00,Sports,1868.59,1,0,1868.59,North,UPI,23,0,4,4,Apr,Wednesday,2
ORD100416,2023-08-30 03:43:00,Books,397.98,3,5,1134.24,South,UPI,53,0,3,8,Aug,Wednesday,3
ORD100417,2023-03-22 13:41:00,Sports,2073.37,2,0,4146.73,West,Credit Card,28,0,4,3,Mar,Wednesday,1
ORD100418,2023-05-28 10:18:00,Clothing,1468.2,1,5,1394.79,North,COD,64,0,4,5,May,Sunday,2
ORD100419,2023-11-30 18:14:00,Electronics,9420.81,4,0,37683.25,Central,Debit Card,26,0,1,11,Nov,Thursday,4
ORD100420,2023-03-31 13:56:00,Electronics,4346.06,1,0,4346.06,South,COD,20,0,4,3,Mar,Friday,1
ORD100421,2023-07-23 15:11:00,Electronics,11389.27,2,15,19361.75,East,Net Banking,33,0,5,7,Jul,Sunday,3
ORD100422,2023-06-02 18:38:00,Electronics,15219.23,2,10,27394.61,North,COD,58,0,3,6,Jun,Friday,2
ORD100423,2023-05-26 14:41:00,Books,469.01,4,0,1876.04,Central,Credit Card,36,0,5,5,May,Friday,2
ORD100424,2023-09-16 14:17:00,Clothing,1138.14,2,0,2276.27,South,Net Banking,30,0,5,9,Sep,Saturday,3
ORD100425,2023-03-25 23:29:00,Books,346.53,2,10,623.75,East,Debit Card,53,0,2,3,Mar,Saturday,1
ORD100426,2023-06-22 09:36:00,Electronics,13118.82,1,10,11806.94,South,UPI,48,0,4,6,Jun,Thursday,2
ORD100427,2023-07-27 13:32:00,Beauty,691.15,1,10,622.04,East,UPI,62,0,1,7,Jul,Thursday,3
ORD100428,2023-02-18 05:08:00,Beauty,685.22,3,0,2055.67,West,UPI,55,0,2,2,Feb,Saturday,1
ORD100429,2023-01-04 08:24:00,Clothing,1368.08,1,0,1368.08,South,Credit Card,51,0,5,1,Jan,Wednesday,1
ORD100430,2023-06-18 09:37:00,Books,376.76,4,0,1507.05,Central,UPI,56,0,4,6,Jun,Sunday,2
ORD100431,2023-07-04 22:15:00,Beauty,1110.22,5,5,5273.55,North,Debit Card,36,0,2,7,Jul,Tuesday,3
ORD100432,2023-06-07 05:25:00,Home & Kitchen,2206.37,1,5,2096.05,Central,COD,25,0,4,6,Jun,Wednesday,2
ORD100433,2023-06-09 22:07:00,Beauty,1201.11,1,5,1141.06,East,UPI,63,0,5,6,Jun,Friday,2
ORD100434,2023-04-23 04:30:00,Clothing,1730.1,1,10,1557.09,South,Credit Card,35,0,3,4,Apr,Sunday,2
ORD100435,2023-07-11 13:44:00,Sports,3731.76,3,10,10075.76,Central,COD,28,0,4,7,Jul,Tuesday,3
